Tanggal,Username,Text
2022-10-31 19:34:41+00:00,aderno_gaming,"@mrjayasingh @Yash01406864 @AamAadmiParty @ManojTiwariMP abhi 70 saal bol rha tha , jb sudhara to 50 pe aa gaya . Or andhbhakt ye covid vaccine tere modi ne baith kr nhi bnai , scientists ne bnai hai or agar congress hoti tb bhi banti . Koi extra fund nhi diya tha modi ne . Or jo itne log paidal ghar gye or kuch mr gae covid me , vo?"
2022-10-31 19:33:10+00:00,Rey_Chan11,"Sudah vaksinasi masih kena Covid lagi....
Itulah, benar-benar 
""Safe and effective"" ‼️ https://t.co/eYe1uoWTnx"
2022-10-31 19:28:00+00:00,ElshintaTegal_,Satgas: Kasus COVID-19 RI bertambah 2.457 orang https://t.co/aMDEr24oJM https://t.co/b0JhiR1s7a
2022-10-31 19:16:34+00:00,detikcom,Pemerintah Kota Sukabumi melaporkan stok vaksin COVID-19 telah habis. Pemkot Sukabumi masih menunggu distribusi vaksin COVID-19 dari Kementerian Kesehatan RI. https://t.co/qkYIHMCoej
2022-10-31 19:15:03+00:00,RagavanRaama,@parthispeaks Neraya factors due to COVID some compromises in scenes.. second half most of scenes Rajini Taniya nadanthidu irupar... sentiment correct ana mix ila konjam overdose..villain brother ah varavan okay..jagapathi babu set agala
2022-10-31 19:09:51+00:00,Zyanpatra,"Malaysia Siap Gelar Pemilu di Tengah Gelombang Covid-19, Kampanye tanpa Pembatasan https://t.co/80ptkCYfGI"
2022-10-31 19:08:15+00:00,qckityouth,TITI CON COVID KAJDKADK QUACKITY X DIOS
2022-10-31 19:02:21+00:00,ellybanyambala,"@Jchris66283712 Maisha ya kizungu ndio RAHA ya mapinduzi siku zingine mnakula pipi na chai siku zingine KUKU jamani msinistress NATAKA raha mie big up @mamayukokazini @SuluhuSamia maisha yamekuwa mafupi Sana EBOLA,COVID,MZEE HIV ,BP,KISUKARI mnasubiria Nini kupiva FATAKI ingine 🎇🎆🎉🎊🎀🎈🎈🧨"
2022-10-31 18:58:14+00:00,fanny_qkt,LE  DIO  COVID A TITI  JABAKASBSKANANSJAJAJAJ
2022-10-31 18:57:45+00:00,quckiti,LE  DIO  COVID  A  TITI  JABAKASBSKANANS
2022-10-31 18:55:37+00:00,marialeijorge,"@raison_d_etre8 @IpeLustre 😂😂😂
Saan parte naging matalino ang LUTHENG?¿?
UTONG UTO ang Potek!!!
Hawa hawa na kayo...
Dinaig nyo pa Covid sa lakas nyong makapanghawa ng KAENGOTAN! lam ko, dala lang ng sobrang pagkasawi yan! Iyak ka na lang ng 6 years pa! 😛😛😛"
2022-10-31 18:55:22+00:00,ikecahya28,"BRI kini sedang menerapkan transformasi digital. Hal ini sangat membantu para nasabah mengakses layanan keuangan , apalagi pandemi COVID masih berada di sekitar kita.
 #BRIDukungG20"
2022-10-31 18:55:10+00:00,adiosbitchios,"@seokjiniecutie7 @collegemenfess Kalo aku sendiri, klo ga ada covid kemarin, sulit skripsi sih. Soalnya bener2 ga tau apa2. Klo tesis paling ga uda pernah buat skripsi jdi bbrpa hal uda ga kagok. Apalagi klo jurusan linier. Mungkin beda cerita ya klo S2nya beda jurusan sma S1 nya"
2022-10-31 18:53:56+00:00,Yatorson_,"After several rounds of toasting to Covid and dancing to Gengetone, my nigga akaona kama huyo dem wa host hana shingo, ju aliamua kummezea mate. This guy always becomes dick-driven whenever he gets drunk. Sasa badala ya kufungua mlango aishie, akafungua roho amkatie."
2022-10-31 18:51:12+00:00,wepcorp,"@dfkm1970 mu lockdown ya covid-19 eyayita, waliwo olukungana lwewaliko nga omwogezi kunsonga y'ettaka nga era nokubiriza abavubuka abaganda okukwata ensonga y'ettaka nobwegenderevu saako n'okukuma ettaka lya buganda.

Nze abuuza, ensonga eno,abavubuka tujitusizawa?"
2022-10-31 18:46:28+00:00,ambyarwati,"@Yucupsss @dr_koko28 @MayoClinic yang gagal ginjal itu balita, yg vaksin covid usia di atas 6 tahun. trus mau salahin imunisasi polio?"
2022-10-31 18:46:12+00:00,AbdulMu52303682,"@HamdanRukun Kahkah. MP padang rengas sebelum ni masa rakyat tengah susah krn covid, boleh pergi keluar negara hantar anak tadika di Perancis. Itu pun umno sokong sakan."
2022-10-31 18:45:28+00:00,Si_Bisu_Teriak,Karena pada menginggal gegara covid. https://t.co/8K4N38VA2p
2022-10-31 18:44:45+00:00,PUANnews,"#Puan: Euforia Kerumuman Massa Pasca-Covid Harus Jadi Perhatian - Klik Warta 
#PuanMaharani

https://t.co/52Hiu9mxBc"
2022-10-31 18:43:08+00:00,rasli79,"Hujan +Covid still around..

doa 🤲🏽 @rafiziramli @anwaribrahim, pasukan @KEADILAN &amp; @pakatanharapan_ agar Allah kurniakan kesihatan &amp; kekuatan untuk last 18 days berkempen untuk kemenangan rakyat!

#GE15
#PRU15 
#AyuhMalaysia 
#KitaBoleh
#UndiPH"
2022-10-31 18:42:28+00:00,rosecrxh26,tb2 flu lagi abis covid ke 3😭😂
2022-10-31 18:38:47+00:00,rabiatuladdawi,"Mari kita curcol: ini yg gw rasain after covid kena 2x nih. Badan jadi gampang capek, kayak mudah bgt sakit &amp; gak fitnya. Atau gw yang lebay x yaaaa"
2022-10-31 18:38:24+00:00,Groovyworkshop1,"Saya seorang DJ artis Jepang. Berteman baik dengan Evelin Nada Anjani . Setelah covid-19, saya akan pergi ke Jakarta.#EvelinNadaAnjani　#Indonesia　#DJ"
2022-10-31 18:36:11+00:00,Zaidi_Aziz,"Last year surgery, spent three nights alone kat hospital. No visitors allowed due to covid-19 spike. Waktu ni baring je dalam hospital. Bila sakit sorang-sorang ni memang kau terasa jugak lah, keselesaan sorang selalu tu tak selamanya indah. 🥲 https://t.co/dlh0r63BKX https://t.co/MP0M0lJ08Q"
2022-10-31 18:34:35+00:00,afrizaldjuanda,"@CNNIndonesia Pala bapak kau. Gue masih nganggur gara2 jadi lulusan covid. Banyak juga yg gitu, mana ada turun"
2022-10-31 18:34:29+00:00,WanjikuWaNdegwa,@KenyanNurse @Covid_19God Mapema ndio best😃
2022-10-31 18:33:18+00:00,jitambuee,"@SuluhuSamia Ina maana mama isingekuwa
Covid yamkini tungekuwa 75milioni"
2022-10-31 18:32:27+00:00,thealpha24_,@_Mrc_09 Martial wa covid break atarudi
2022-10-31 18:31:20+00:00,1254Abp,"@VeelaaRhie Kalo sudah gabung sama kadrun otak ogeb nya akan menular, lebih ganas dari covid..."
2022-10-31 18:30:18+00:00,Javeed_Lelete,"@niwablezinky Setuju, JAKI di buat untuk aduan Covid -19 sdh boleh dihapus. https://t.co/c0ECpvN5m4"
2022-10-31 18:29:18+00:00,MalangCityExpo,"Kasus Covid-19 Tinggi, Kota Malang PPKM Level 4

https://t.co/jgdeKD4S2W"
2022-10-31 18:28:29+00:00,miraoyaya,wth nak dekat mengundi tiba2 kes covid meningkat ni..kat office pun ramai +covid..
2022-10-31 18:27:12+00:00,lnmkaaya,@godbless_lema zile za covid hazikufanyiwa allocatiion nzuri kuna sehem shule secondary imepewa vyumba 10 vya madarasa walikuwa na madarasa 6 kabla jumla sasa yapo 16 ina wanafunz chini ya 200. unapoleta miradi mingi kwa pupa unapunguza ufanis wa KUSIMAMIA utekelezaji wake na kuongeza ubadirifu
2022-10-31 18:24:31+00:00,devdevinaaaa,@jamanowtau @Yucupsss @dr_koko28 @MayoClinic Di balesan dia ini sih ngebahas vaksin covid https://t.co/lwyksGYwrx
2022-10-31 18:22:14+00:00,tribunjogja,Berbagai Fitur Gojek 'Temani' Pelaku UMKM hingga Masyarakat Selama Pandemi COVID-19 https://t.co/Fh7FH6wVJa
2022-10-31 18:21:51+00:00,Mihsanrahmat,@mikhaelm3211 @iseel11 @narayana_ketut Sudah mengantisipasi covid dari 7 years ago 👍
2022-10-31 18:18:37+00:00,kinatralalala,waktu susah dan senang? waktu covid mp hang pun lari keluar pi paris... https://t.co/RfFiu1U4uO
2022-10-31 18:15:21+00:00,FuckKpopies,"liat kasus kanjuruhan sama itaewon,emg gw sndiri smnjak positif covid saluran pernafasan ga gtu bagus,aktifitas sdikit aja bs lgsung ngos ngosan,jd ga heran org2 itu jg gampang bgt khilangan pernafasannya karena desek2an kek gitu,

maybe sbagian bsar korban udah prnh positif https://t.co/Hxb12OYXzX"
2022-10-31 18:12:57+00:00,2416ix,"&gt; butai diudur karna covid, gak ada kejelasan kapan lanjut
&gt; traja debut yg terkesan ""terburu-buru"" dan less promo
&gt; rumor abt him and kanjeng mami's conflict abt traja debut

ini timelinenya deketan gmn sy gamau sotoy. tp ga kepikiran kalo keluar 😢"
2022-10-31 18:10:43+00:00,mar_ifnt,"covid ni ko dah dah lah nak buat hal, ko tu dah tak femes"
2022-10-31 18:10:41+00:00,patrick99041537,@LuckNews88 Vaccin Covid la kap aji
2022-10-31 17:58:46+00:00,AlbertSolo2,"Presiden Jokowi minta penggunaan masker di luar ruangan untuk di optimalkan, panitia lokal KTT G-20 mewajibkan semua delegasi peserta KTT G-20 di Bali, untuk memakai masker selama KTT G-20 berlangsung, kasus baru Covid-19 di Indonesia kembali melonjak."
2022-10-31 17:56:03+00:00,_irawannurinsan,"@caul_tanjung Saya kira data
Trnyata hanya opini

Wkwkwkwk
Itung2an gaib kaya lab covid sama pabrik minyak goreng wan gabut

😂😂😂😂 https://t.co/MQe0HOPkyZ"
2022-10-31 17:52:46+00:00,dynhrxmli,Sedih nak all out tp covid ..
2022-10-31 17:51:00+00:00,NoelWon51231437,"@MalaysiaGazette Zaman UMNO BN👉HURU HARA oleh Perang Askar Sulu &amp; MH370 MH17

Zaman PH 👉Nyawa Rakyat Dilindungi Rahmat Tuhan &amp; Doa² rakyat Malaysia dimakbul Tuhan lindungi nyawa rakyat dari Covid

Zaman UMNO BN PAS BERSATU kerajaan PN 👉RAMAI Nyawa Rakyat MATI dicabut Tuhan &amp; Zaman Tuhan Murka"
2022-10-31 17:49:52+00:00,satlantasperak,"Pelaksanaan Kegiatan Operasi Yustisi Dalam Rangka Untpuk Meminimalisir Penyebaran Covid 19 dengan Cara Melaksanakan Himbauan, Pembagian Masker dan Penindakan Pelanggar Protokol Kesehatan https://t.co/ksFBrkL5yN"
2022-10-31 17:47:19+00:00,AlbertSolo2,"Kementerian kesehatan RI menyatakan bahwa gejala umum pada pasien positif Covid-19 varian omicron XBB, antara lain adalah batuk terus-menerus, sakit kepala, nyeri otot,sesak pada pernapasan, demam tinggi di sertai diare dan sering mual."
2022-10-31 17:46:55+00:00,gabbywagio,@leeeymugambi 2022 ni mwaka ya kupata covid? we wacha
2022-10-31 17:46:41+00:00,BukhariSiregar,"Setelah selesai g dapat apa2 selain ketawa ketiwi ga jelas dan biasa nya mabok2an atau pergaulan bebas.
Sampah berserakan bahkan menimbulkan kematian, apalagi wabah COVID yg baru mulai muncul."
2022-10-31 17:42:32+00:00,AlbertSolo2,"Kasus harian Covid-19 di DKI Jakarta melesat hingga 38% akibat adanya virus omicron XBB di Indonesia.Singapura perketat aturan protokol kesehatan di negaranya, semua warga wajib memakai masker selama berada di luar dan dalam ruangan termasuk selama bekerja di kantor."
2022-10-31 17:40:42+00:00,loghypothesis,"Ini orang konyol banget dah, orang long covid yang disalahin vaksinnya. Emang ada efek samping, tapi kalau ga ada vaksin, berapa orang yang gak hidup long enough untuk ngerasain efek sampingnya?

Survivorship Bias is very very real"
2022-10-31 17:39:26+00:00,samson_mahona,"@ExMayorUbungo Ameamua kupindisha tu,,hio ni ya wale waliochanja chanjo ya covid 19. Haihusiani na  sensa"
2022-10-31 17:38:40+00:00,RimiCha86242361,@imfulara Delhi me Kejriwal danga karai aur 53 logoke hatya hua .Oxygen supply rok diya tha aur 26000 logoke Covid hospital me treatment na milne se mout hua tha. Yeh Jhutewal Thaglaal Lootnewal Chor gang leader
2022-10-31 17:38:32+00:00,yanamanisx,omgezzz. bagila saya grad dulu wahai cik covid. https://t.co/KPPR3BQDjT
2022-10-31 17:38:24+00:00,Acidicus,"BWAHAHAHAHAHAHAHAH
NO.
#nietmijnregering 
#Covid 

https://t.co/GIuNv0Ae76"
2022-10-31 17:37:39+00:00,katsutoshidessu,There is one time masa covid kerajaan tak bagi bersukan even dalam uni bubble so kami mpp ni akur dgn arahan. Tetiba budak ni persoalkan kenapa mpp tak bagi sukan. Aku terus reply “kerjaan yg bagi arahan. Kerajaan skrg umno. Bapak kau kan kerja dgn umno. Try la tanya”
2022-10-31 17:37:34+00:00,idbcpr,"Drama Twitter Indonesia - Kuliah online : negatif covid, positif goblog ... - https://t.co/mpvm4nEit7 https://t.co/1RzBhj6qdZ"
2022-10-31 17:27:34+00:00,bastian_lh,Yaelah segala kena covid pula menjelang event penting https://t.co/kLknbyVFqW
2022-10-31 17:26:28+00:00,gigihadiguna,"keinget pas awal2 covid kalau malem seneng baca twit2 horror, 
ini salah satu dari dua cerita horror ketemu ngocop terseram yang pernah saya denger dari temen sendiri https://t.co/9QzfDpkOaC"
2022-10-31 17:25:48+00:00,atmalokawigna,tbtb gue mau follow ig faisal. anjir sal gue udh gapernah ketemu lu di kampus gara2 covid https://t.co/xJ9bHBC01y
2022-10-31 17:25:33+00:00,kartikoputra13,"@sbyfess Tak pikir pikir kayaknya aku pernah nangis depan umum, ternyata nangis waktu meninggalnya Mami Aspi. Keluar rumah dengan keadaan masih nangis, di makam nangis terus gak berhenti berhenti. Sedihnya waktu itu masih covid jadi gaada yang mendekat buat pukpuk ataupun peluk...."
2022-10-31 17:24:59+00:00,ramblingo,"@yo2thok Vaksin bukan cuma Vaksin COVID woy, coba cek udah divaksin apa aja sejak lahir 🤣🤣🤣"
2022-10-31 17:22:50+00:00,PagarAngka,Aku jaga jarak bukan karena covid namun memang karena kurang duit.
2022-10-31 17:21:39+00:00,sthembilenkomo,"@GrannyMaDlamini @Yanga_Co Awume kancane wena, awuyena uligkanyana. Ngizwa kuthiwa wanijovisa ngemijovo nokunijovisa ngo covid vaccine lostotsi. https://t.co/ugdx2oCdf6"
2022-10-31 17:20:09+00:00,VIVAcoid,Malaysia Temukan 4 Kasus COVID-19 Subvarian Omicron XBB https://t.co/GLnyRO0IXJ
2022-10-31 17:19:19+00:00,123qwe187051047,"@PasserbyA2 @AjWeCare1 @zkstrongman @Khairykj Ye la tu, salahkan Covid 😏 https://t.co/ShbOk9Ebk7"
2022-10-31 17:15:13+00:00,juliaaanch,"@silvaaarian100 @SeputarMadrid @diarioas Statemen bangkrut dari 2020 waktu covid merajalela dan Barca harus bayar gaji tinggi griezman dll tapi sampe sekarang masih ada, Barca itu sistem socios gak mudah bangkrut kecuali kepemilikan satu orang kayak tim lain"
2022-10-31 17:15:04+00:00,Gaurav_ydelhi,"@mygovindia @CMODelhi kya kr rhe hai 
Covid k intizaar?

@HMOIndia @WHO @AyushmanNHA @tourismgoi @RailMinIndia @MIB_India sb kr kya rhe hai ? https://t.co/Nx3seQYtl7"
2022-10-31 17:13:38+00:00,bungasnr,Perasaan dulu gua refund tiket HITC yang postponed pas awal Covid itu kagak ada potongan dah. Tapi kenapa tiket JB potongannya gede banget😅
2022-10-31 17:13:36+00:00,Khansassyf_,Effects long covid kenapa jahat batt sih ah
2022-10-31 17:12:22+00:00,PandemikCovidMy,"31 Okt 2022
Laporan Terkini Status COVID-19

Sumber :
🔎 KKMNOW

https://t.co/eoD7ow3JGW
@DGHisham
@KKMPutrajaya 
@Khairykj @mynadma 
@Rela_Jerantut @JaPenWPKL
@japenmelaka https://t.co/Ljp4j0Yddz"
2022-10-31 17:10:44+00:00,publicanews,"Penyanyi Katy Perry Mendadak 'Juling', Efek Vaksin Covid? https://t.co/WZWkZnfsO8"
2022-10-31 17:10:14+00:00,PandemikCovidMy,"Pecahan Kes Baharu COVID-19 Mengikut Negeri 
(Sehingga 31 Okt 2022, 12:00 Tengah Hari)

Maklumat lanjut sila layari https://t.co/yZ3cJSkkwu

https://t.co/eoD7ow3JGW
@DGHisham
@KKMPutrajaya 
@Khairykj @mynadma 
@Rela_Jerantut @JaPenWPKL https://t.co/lEZqGtaQpG"
2022-10-31 17:09:28+00:00,cirrostratusk,@clingyygurllll dihh malah covid wkwkwk
2022-10-31 17:09:19+00:00,PandemikCovidMy,"COVID-19 | 31 Okt 2022 
Sebanyak 2,913 kes harian baharu dilaporkan.

Jumlah kumulatif : 4,902,964

Maklumat lanjut sila layari https://t.co/yZ3cJSkkwu

https://t.co/eoD7ow3JGW
@DGHisham
@KKMPutrajaya 
@Khairykj @mynadma 
@Rela_Jerantut https://t.co/nt4vfOGdq7"
2022-10-31 17:09:04+00:00,vuvuRango,Au covid-19 iliondoka na wanetu wengi ndio maana idadi inaonekana ni ndogo
2022-10-31 17:02:28+00:00,HajiKhalid,"LAPORAN HARIAN KES COVID-19 (MALAYSIA) PADA 31 10.10.2022 OLEH KKM.
Kes Baru ...............2,913
J.Kes Terkini ...4,902,964
Sdg. dirawat.........31,436
Pulih ..............4,835,053
Kematian .....................9
J.K.Terkini ............36,475
❄❄❄❄❄❄❄❄❄❄❄"
2022-10-31 17:02:02+00:00,Tirext2,@darjofess Kapan nih di dm? Ngajakin mulu dr jaman sebelum ada covid tp g di DM DM
2022-10-31 17:00:57+00:00,ubaysyahruddin,@azam5339 @BuletinTV3 Memang tengah naik pun kes. Saya kerja hospital berjujuk dah penuh decon dengan patient positif covid. Ward covid pun dah start berisi balik
2022-10-31 17:00:30+00:00,amnsykir,@lady_bugg11 @isacjohore Rasanya bfr pru ni pun ada je kkm bagi saranan dan news semasa tentang covid ni
2022-10-31 17:00:13+00:00,Warta_Pajajaran,"Melandainya kasus Covid-19 membuat aktivitas warga dari berbagai sektor dan kalangan usia kembali menggeliat. Salah satunya adalah kegiatan anak muda dengan istilah Sunday Morning Ride alias Sunmori.

@humaspoldajbr 
https://t.co/15H8MbTveX"
2022-10-31 16:58:38+00:00,cruzboy291,"@AzminAli Jubo hang bersih, prihatin lagi jubo, sape dia dok bukak kilang masa kes Covid -19 mencanak"
2022-10-31 16:57:44+00:00,hazirot,ingatkan roommate kena culik ke apa rupanya kena covid 😔
2022-10-31 16:56:30+00:00,___mlrflwr,Covid bersepah 🥲
2022-10-31 16:54:46+00:00,thatspeakstome,"@BeugJake @Henstwan @CreArt45885854 @cebong_tolol @dr_koko28 @MayoClinic – dan brain fog (kerusakan otak). Jd, kalo byk masalah SETELAH pandemi, bisa jd itu karna apa? Ya covid itu sendiri yg emg memberikan dampak kasat mata tp long-term. Ini jg ada kok di artikel ilmiah. Makanya, jgn baca cuma teori konspirasi, peneliti ada jutaan, masa semua nipu? –"
2022-10-31 16:54:10+00:00,urfavc0okie,"Gue jadi gamau tidur soalnya GAMAU LUSA CEPET DATENG HUHU, DOKTER BISA GA SURAT SAKIT KU DITAMBAH SEMINGGU LAGI, BIAR PAS GT DUA MINGGU KAYAK WAKTU COVID"
2022-10-31 16:53:53+00:00,RaraRangkap,#covid #travel #repost sejarah indonesia bisa berubah karena orang ini https://t.co/0h6vPPhCiM
2022-10-31 16:53:49+00:00,Berita_Corona,"#Warga Lhokseumawe Pasien Corona Pertama di Aceh, Ribuan Orang Terpapar Covid-19 Sepanjang 2020-2021 - https://t.co/K1qgqWeCXm #Corona #Korona #VirusCorona https://t.co/scTTSiVnOT"
2022-10-31 16:53:03+00:00,BungDenni,"@jon_hehe @RomitsuT @aniesbaswedan Coba kulik datanya. Bandingkan sama seluruh Indonesia, data yang kamu sajikan itu data saat kena efek Covid, satu Indonesia ngedrop. Sebelum Covid justru tingkat kemiskinan era Anies lebih baik dibandingkan 3 gub sebelumnya."
2022-10-31 16:52:33+00:00,thatspeakstome,"@BeugJake @Henstwan @CreArt45885854 @cebong_tolol @dr_koko28 @MayoClinic Masnya kan si paling jurnal ya. Tolong bgt ini mah baca artikel jurnal terakreditasi, yuk baca ttg herd immunity. Kalo lo bisa selamat ya alhamdulillah. Tp lo gabantu masyarakat dgn cara itu. Btw, covid/long covid itu punya efek jangka panjang, spt kerusakan paru2 permanen –"
2022-10-31 16:52:10+00:00,JustAfian,@maisvrx covid sendiri takot nn kau
2022-10-31 16:51:13+00:00,jmzjmZj,"@nana_atirah @madirr_ @Iqtodabal dah ada janji nk bg tol free 2.0 lg,so jgn undi pH
janji 100 hr nk bt rci tH pun tak buat
dan performance sgt222 teruk
awal covid pun fail,lambat tutup border bila kes di masjid sri petaling dh mula"
2022-10-31 16:50:19+00:00,bbyIoey,"@collegemenfess Pernah nderrr emang mikir kerasss bgt semester 7 sampe opname, apalagi waktu itu lagi gempar2nya covid malah masuk rs. Digosipin tetangga + keluarga dijauhin juga disangka kena covid"
2022-10-31 16:50:07+00:00,Nailazaara__,"Menteri BUMN @erickthohir mengajak semua pihak termasuk masyarakat utk membangkitkan pariwisata nasional pada masa transisi pemulihan COVID-19.
Tdk mgkn sukses membangun pariwisata Indonesia jk tdk ada komitmen dr diri sendiri, Garuda, travel agent &amp; masyarakat.
#BangkitBersamaET https://t.co/9foUxM1pTc"
2022-10-31 16:49:15+00:00,devdevinaaaa,@Yucupsss @dr_koko28 @MayoClinic Lhah emngnya balita di indo udah ada yg vaksin covid? Anw hasil biopsi ginjal pd anak penderita AKI udh keluar nih emg disebabkan krn etilen glikol. https://t.co/7AOWfWQdiA
2022-10-31 16:47:15+00:00,madravaka,"sesuatu yg berlebihan emang ga baik ya

dua tahun covid ngajarin kita buat trus menjaga space, menghindari kerumunan, tapi dasarnya manusia ya makhluk sosial https://t.co/UuBdaqW0tT"
2022-10-31 16:46:45+00:00,polsekpengasih,"antisipasi balap liar,antisipasi pelemparan batu pada ranmor dan kereta api, penipuan online,penipuan atau penggelapan, Gangguan kamtibmas lainnya dan memberikan himbauan tentang pencegahan/memutus rantai berkembangnya Virus Corona/Covid 19 kepada masyarakat yang dilaksanakan :"
2022-10-31 16:46:18+00:00,hamdan_jazuli,"@yudiwijayaa @CNNIndonesia Flasback aja sih. Tetangga gua meninggal bukan karena covid, trus dipaksa buat dicovidkn, itu prestasi apa bukan? Soalnya vaksin sukses itu bkn prestasi dan bkn kegemilangan, tapi memang sudah kewjiban sbg seorang pemimpin. Sukses dn gemilang itu, jika angka penganggura menurun"
2022-10-31 16:45:45+00:00,KangUbiBakar94,@pamirex Wkwkww aneh² aja covid mereda mala dipalang. Satpol PPnya kurang solutif
2022-10-31 16:45:02+00:00,pyqah04,"Covid rindu aku ni , masuk kalini 3 kali sudah , amboih , 😌"
2022-10-31 16:44:23+00:00,kupikupior,@HamdanRukun Masa malaysia kena covid uolls dduk paris?
2022-10-31 16:42:36+00:00,ALVIAN_19,@anggaprx @tengkyyy @Askrlfess MULEH2 COVID
2022-10-31 16:40:39+00:00,MatDani_,@zack_see Bana dia dapatkan kurangkan kerosakan. Lepas tebuk atas semakin rosak adalah. Orang sibuk covid tiba² ada langkah Sheraton. Negara lain dah siap sedia tapi pemimpin kita main golf. Hahahahha
2022-10-31 16:39:19+00:00,enakin_skywalkr,"Covid varian baru namanya XBB, mungkin karena tuh virus mageran dan zodiaknya gemini, mau bales chat aja ntar-ntaran, bcoz XBB adala kepanjangan dari:

“Xorry Baru Bales” 😊

#yhaaaaaaa"
2022-10-31 16:38:13+00:00,shafkim95,@brgsjks Kwn ajak keje part time kat satu mall ni mcm bagi free sample barang. Today until khamis. Tapi tiba2 tak jadi sbb ada staff kena covid. Takde rezeki 🙁
